id,target,day,month,duration,contactId,age,gender,job,maritalStatus,education,creditFailure,accountBalance,house,credit,contactType,numberOfContacts,daySinceLastCampaign,numberOfContactsLastCampaign,lastCampaignResult
432174827,no,17,apr,245,41873663,32,female,manager,single,uniGraduated,no,8436,yes,no,cellPhone,1,149.0,2,failure
432186328,no,24,jun,288,41875911,21,female,student,single,unknown,no,762,no,no,cellPhone,1,,0,unknown
432158549,no,22,jul,254,41878232,35,female,manager,single,highSchool,no,1031,yes,no,cellPhone,1,,0,unknown
432167194,no,18,nov,132,41882931,50,female,manager,married,highSchool,no,13931,yes,no,cellPhone,1,,0,unknown
432158231,no,21,jul,419,41883505,47,male,manager,married,uniGraduated,no,393,yes,yes,cellPhone,2,,0,unknown
432184883,no,21,dec,94,41886499,40,female,administrative,single,highSchool,no,782,yes,no,cellPhone,5,202.0,17,failure
432143132,no,7,may,720,41890435,42,male,manager,divorced,uniGraduated,no,221,yes,no,unknown,2,,0,unknown
432149848,no,29,may,447,41892088,30,male,services,single,uniGraduated,no,3516,yes,no,unknown,4,,0,unknown
432156167,no,10,jul,292,41898984,46,female,manager,married,uniGraduated,no,445,yes,no,cellPhone,1,,0,unknown
432185611,no,10,mar,138,41899674,51,male,administrative,divorced,uniGraduated,no,66,yes,no,cellPhone,1,478.0,2,failure
432147444,no,21,may,281,41903121,37,male,worker,married,secondarySchool,no,543,yes,no,unknown,1,,0,unknown
432176287,no,30,apr,156,41903522,60,male,retired,married,highSchool,no,89,no,no,cellPhone,2,,0,unknown
432175183,no,17,apr,61,41911264,35,female,worker,married,highSchool,no,528,yes,no,cellPhone,1,331.0,1,failure
432179552,no,13,may,444,41924765,36,male,manager,single,uniGraduated,no,1129,yes,no,landline,1,,0,unknown
432157104,no,16,jul,208,41927994,44,male,administrative,married,highSchool,no,345,yes,no,landline,8,,0,unknown
432148896,no,27,may,224,41928515,26,female,worker,married,highSchool,no,2005,yes,no,unknown,3,,0,unknown
432168387,no,19,nov,172,41928877,52,male,administrative,married,highSchool,no,1648,yes,no,cellPhone,3,,0,unknown
432165915,no,28,aug,139,41929525,60,male,retired,married,uniGraduated,no,486,no,no,cellPhone,4,,0,unknown
432184627,yes,13,nov,239,41937005,31,female,services,single,highSchool,no,181,no,no,cellPhone,2,93.0,2,success
432145255,no,14,may,869,41937277,42,male,selfEmployed,married,secondarySchool,no,3641,yes,no,unknown,1,,0,unknown
432164813,no,22,aug,363,41939071,50,male,entrepreneur,married,highSchool,no,7907,yes,yes,cellPhone,2,,0,unknown
432167431,no,18,nov,31,41940072,43,male,technical,married,highSchool,no,17655,yes,no,cellPhone,1,,0,unknown
432174033,no,7,apr,381,41940278,33,female,manager,married,uniGraduated,no,663,yes,no,cellPhone,1,243.0,4,failure
432150853,no,3,jun,240,41942678,40,male,worker,married,secondarySchool,no,1698,yes,yes,unknown,5,,0,unknown
432155026,no,4,jul,407,41942886,30,female,services,married,highSchool,no,137,no,no,cellPhone,1,,0,unknown
432174188,no,8,apr,690,41945089,54,male,entrepreneur,married,uniGraduated,no,1063,yes,no,landline,7,,0,unknown
432165024,no,25,aug,425,41951675,36,female,manager,married,uniGraduated,no,3874,no,no,cellPhone,6,,0,unknown
432181255,no,18,may,11,41952774,33,male,manager,married,highSchool,no,588,yes,no,cellPhone,5,,0,unknown
432181498,no,18,may,98,41953770,28,male,manager,single,highSchool,no,1609,yes,no,cellPhone,2,315.0,3,failure
432156431,no,11,jul,906,41955334,37,male,technical,married,highSchool,no,0,yes,no,cellPhone,2,,0,unknown
432160750,no,31,jul,307,41956069,58,male,retired,divorced,secondarySchool,no,2538,yes,no,cellPhone,6,,0,unknown
432151506,no,5,jun,27,41958962,33,female,houseWife,divorced,highSchool,no,-18,yes,no,unknown,8,,0,unknown
432146818,no,20,may,171,41961502,59,male,administrative,divorced,highSchool,no,-41,yes,yes,unknown,1,,0,unknown
432150603,no,2,jun,479,41968627,29,male,technical,single,uniGraduated,no,2998,no,no,unknown,3,,0,unknown
432179786,no,13,may,228,41970673,29,male,worker,single,highSchool,no,1550,yes,yes,cellPhone,3,,0,unknown
432166750,no,17,nov,310,41971972,40,female,technical,married,highSchool,no,1952,yes,no,cellPhone,1,,0,unknown
432168168,no,19,nov,130,41973586,41,female,worker,single,highSchool,no,3851,no,no,cellPhone,1,,0,unknown
432173632,yes,9,mar,303,41980548,79,female,retired,married,highSchool,no,8304,no,no,landline,9,,0,unknown
432150485,no,2,jun,121,41981169,29,female,administrative,single,highSchool,no,315,yes,no,unknown,4,,0,unknown
432172858,no,5,feb,175,41984998,60,female,administrative,single,highSchool,no,473,no,no,cellPhone,2,8.0,1,other
432173037,no,6,feb,81,41992753,56,female,worker,divorced,highSchool,no,2780,yes,no,landline,3,,0,unknown
432153887,no,19,jun,235,41999658,46,male,unknown,single,unknown,no,63,no,no,unknown,1,,0,unknown
432154577,no,20,jun,44,42001201,40,male,unemployed,married,uniGraduated,no,1558,yes,no,unknown,15,,0,unknown
432169296,no,21,nov,108,42004098,47,male,unemployed,married,secondarySchool,no,3723,no,no,cellPhone,1,,0,unknown
432145169,no,14,may,148,42006540,42,male,administrative,divorced,highSchool,no,146,yes,no,unknown,2,,0,unknown
432155032,yes,7,jul,494,42009059,55,male,worker,married,highSchool,no,49,yes,no,cellPhone,4,,0,unknown
432166421,yes,22,oct,181,42011681,32,female,technical,single,uniGraduated,no,5514,no,no,landline,1,,0,unknown
432160900,no,31,jul,249,42014008,34,male,services,married,highSchool,no,27,yes,yes,cellPhone,3,,0,unknown
432183932,yes,15,sep,925,42014728,26,male,manager,single,uniGraduated,no,362,no,no,cellPhone,1,104.0,2,success
432159847,no,28,jul,125,42015031,27,male,manager,single,highSchool,no,0,yes,yes,cellPhone,2,,0,unknown
432155806,no,9,jul,130,42022178,34,female,worker,single,highSchool,no,0,yes,no,cellPhone,1,,0,unknown
432182201,yes,2,jun,282,42024128,53,female,manager,married,unknown,no,2240,yes,no,cellPhone,2,385.0,1,success
432148613,no,27,may,600,42025422,44,male,administrative,divorced,highSchool,no,-88,yes,no,unknown,2,,0,unknown
432181341,yes,18,may,391,42027475,27,male,services,single,highSchool,no,-195,yes,no,cellPhone,1,,0,unknown
432182639,no,15,jun,83,42029926,46,female,manager,married,uniGraduated,no,0,no,no,cellPhone,4,,0,unknown
432155585,no,8,jul,55,42030308,59,male,manager,married,uniGraduated,no,96,no,yes,cellPhone,1,,0,unknown
432149348,no,28,may,176,42035344,47,male,technical,married,highSchool,no,-938,yes,no,unknown,2,,0,unknown
432186025,yes,12,may,228,42037393,31,male,worker,married,highSchool,no,136,no,no,cellPhone,2,267.0,1,failure
432163964,no,19,aug,21,42038823,42,female,technical,divorced,highSchool,no,12584,no,no,cellPhone,25,,0,unknown
432168094,no,19,nov,155,42042780,32,female,manager,married,uniGraduated,no,11281,no,no,cellPhone,1,,0,unknown
432162909,no,12,aug,173,42043626,41,female,technical,divorced,highSchool,no,1631,yes,no,cellPhone,2,,0,unknown
432184878,no,21,dec,193,42056001,39,female,unemployed,single,highSchool,no,804,no,no,cellPhone,8,203.0,1,success
432171876,no,3,feb,22,42056240,32,male,worker,married,highSchool,no,320,yes,yes,cellPhone,4,,0,unknown
432167177,yes,18,nov,1164,42059190,37,male,entrepreneur,divorced,uniGraduated,no,66,no,no,cellPhone,2,,0,unknown
432179972,no,14,may,201,42060312,31,female,worker,married,highSchool,no,125,yes,no,cellPhone,1,350.0,2,failure
432143343,no,7,may,559,42064726,34,male,administrative,married,highSchool,no,475,yes,no,unknown,1,,0,unknown
432176480,no,30,apr,126,42066348,35,female,technical,married,highSchool,no,-288,yes,yes,cellPhone,3,,0,unknown
432157320,no,16,jul,30,42068394,59,male,manager,married,uniGraduated,no,220,yes,no,landline,2,,0,unknown
432186473,no,12,jul,12,42069226,35,male,administrative,single,uniGraduated,no,170,no,no,unknown,1,,0,unknown
432163500,no,14,aug,144,42072204,32,male,technical,married,uniGraduated,no,1559,yes,yes,cellPhone,7,,0,unknown
432162778,no,12,aug,82,42073983,31,male,manager,single,uniGraduated,no,123,no,no,cellPhone,2,,0,unknown
432146885,no,20,may,24,42074348,36,male,administrative,married,highSchool,no,2030,yes,no,unknown,1,,0,unknown
432148475,no,27,may,180,42076506,58,female,administrative,married,highSchool,no,92,yes,no,unknown,1,,0,unknown
432178804,no,11,may,503,42079628,50,male,worker,married,secondarySchool,no,0,yes,no,cellPhone,3,339.0,2,failure
432171950,no,3,feb,128,42079757,60,female,retired,married,uniGraduated,no,3461,no,no,cellPhone,2,,0,unknown
432142603,no,5,may,73,42083242,59,male,entrepreneur,divorced,highSchool,no,901,yes,no,unknown,3,,0,unknown
432178142,no,8,may,139,42085431,29,female,worker,single,highSchool,no,234,yes,no,cellPhone,1,345.0,1,other
432163011,no,12,aug,143,42088114,51,female,administrative,married,highSchool,no,771,no,yes,cellPhone,3,,0,unknown
432158601,no,23,jul,256,42088814,34,male,administrative,married,highSchool,no,804,yes,no,cellPhone,9,,0,unknown
432177311,no,6,may,197,42091615,47,female,worker,married,highSchool,no,-216,yes,no,cellPhone,1,282.0,3,failure
432163967,yes,19,aug,950,42095359,43,female,manager,single,uniGraduated,no,483,no,no,cellPhone,6,,0,unknown
432150620,no,2,jun,53,42100337,32,female,worker,single,highSchool,no,-691,yes,yes,unknown,1,,0,unknown
432160226,no,30,jul,70,42100886,27,male,worker,single,secondarySchool,no,-71,no,yes,cellPhone,3,,0,unknown
432183638,yes,26,aug,189,42103556,86,female,retired,divorced,secondarySchool,no,0,no,no,landline,1,,0,unknown
432183434,no,14,aug,99,42103810,32,male,worker,single,highSchool,no,551,yes,no,cellPhone,3,,0,unknown
432142654,no,5,may,106,42104396,55,female,worker,married,highSchool,no,89,yes,no,unknown,3,,0,unknown
432145611,no,15,may,200,42106741,50,female,worker,married,unknown,no,605,yes,no,unknown,1,,0,unknown
432143297,no,7,may,376,42107516,29,male,manager,married,highSchool,no,147,yes,yes,unknown,2,,0,unknown
432147942,no,23,may,82,42109955,44,male,administrative,married,highSchool,no,0,yes,no,unknown,2,,0,unknown
432180661,no,15,may,45,42110139,33,female,services,married,highSchool,no,174,yes,no,cellPhone,1,298.0,1,other
432161949,no,7,aug,187,42114897,35,female,entrepreneur,married,uniGraduated,no,753,no,no,cellPhone,4,,0,unknown
432163435,yes,14,aug,505,42118615,34,male,technical,single,uniGraduated,no,6529,no,no,cellPhone,2,,0,unknown
432144904,no,13,may,104,42119563,46,female,administrative,single,highSchool,no,751,yes,no,unknown,2,,0,unknown
432157001,no,15,jul,192,42119779,45,female,services,married,highSchool,no,24,yes,no,cellPhone,3,,0,unknown
432168902,no,20,nov,597,42121620,31,female,student,single,uniGraduated,no,307,no,no,cellPhone,2,,0,unknown
432143056,no,6,may,132,42122398,33,female,worker,married,highSchool,no,372,yes,no,unknown,2,,0,unknown
432148647,no,27,may,290,42128899,31,male,manager,married,uniGraduated,no,1230,yes,no,unknown,4,,0,unknown
432158857,no,23,jul,293,42129977,28,female,services,single,highSchool,yes,-7,no,yes,cellPhone,5,,0,unknown
432185012,yes,14,jan,203,42131063,32,male,administrative,married,highSchool,no,51,yes,yes,cellPhone,1,87.0,2,other
432167910,yes,19,nov,686,42132117,30,female,services,single,secondarySchool,no,0,yes,yes,cellPhone,1,,0,unknown
432143238,yes,7,may,591,42138082,53,male,services,divorced,secondarySchool,no,-291,yes,yes,unknown,1,,0,unknown
432170419,no,28,jan,262,42140131,31,female,manager,single,uniGraduated,no,308,yes,yes,cellPhone,2,268.0,2,other
432183250,no,12,aug,202,42142820,35,male,administrative,single,highSchool,no,3636,no,no,cellPhone,1,,0,unknown
432152103,no,9,jun,311,42143291,34,male,houseWife,married,uniGraduated,no,5011,yes,no,unknown,2,,0,unknown
432146870,no,20,may,71,42144598,31,female,technical,single,highSchool,no,1,yes,no,unknown,3,,0,unknown
432148526,no,27,may,128,42146735,34,male,worker,married,highSchool,no,-61,yes,no,unknown,1,,0,unknown
432168441,no,19,nov,64,42146927,50,female,houseWife,married,secondarySchool,no,5296,no,no,cellPhone,7,,0,unknown
432154478,no,20,jun,221,42149658,36,female,manager,married,uniGraduated,no,530,no,no,unknown,3,,0,unknown
432160684,no,31,jul,15,42154451,37,male,worker,married,secondarySchool,no,153,no,yes,cellPhone,26,,0,unknown
432177933,no,7,may,304,42160451,46,female,retired,married,secondarySchool,no,-35,yes,no,cellPhone,3,,0,unknown
432157542,no,17,jul,231,42162540,31,female,worker,married,unknown,no,-120,yes,no,cellPhone,2,,0,unknown
432178138,yes,8,may,606,42173366,29,male,manager,single,uniGraduated,no,3041,yes,no,cellPhone,3,,0,unknown
432172739,no,5,feb,217,42174253,29,female,manager,single,uniGraduated,no,841,no,no,cellPhone,1,,0,unknown
432155403,no,8,jul,165,42175769,26,male,administrative,single,highSchool,no,-378,no,yes,cellPhone,1,,0,unknown
432176734,no,4,may,211,42182499,31,female,administrative,married,highSchool,no,236,yes,yes,landline,3,,0,unknown
432160550,no,30,jul,192,42184165,27,female,services,divorced,highSchool,no,397,no,yes,cellPhone,3,,0,unknown
432150990,no,3,jun,397,42184367,57,female,retired,married,secondarySchool,no,-171,yes,no,unknown,2,,0,unknown
432164253,no,20,aug,75,42187434,50,male,technical,married,highSchool,no,-584,no,no,cellPhone,2,,0,unknown
432159411,no,25,jul,507,42194127,31,male,services,single,highSchool,yes,-21,no,yes,cellPhone,1,,0,unknown
432148109,no,26,may,314,42195159,36,male,retired,single,highSchool,no,101,yes,yes,unknown,1,,0,unknown
432183798,yes,7,sep,569,42197204,64,male,retired,married,uniGraduated,no,1644,no,no,landline,4,,0,unknown
432179606,no,13,may,368,42197450,37,male,manager,married,uniGraduated,no,2019,yes,no,cellPhone,1,,0,unknown
432169815,no,21,nov,140,42198260,53,male,manager,married,highSchool,no,2693,no,no,cellPhone,1,,0,unknown
432161545,no,6,aug,46,42200622,56,female,manager,married,uniGraduated,no,1483,no,no,cellPhone,4,,0,unknown
432146169,no,16,may,131,42201834,27,male,entrepreneur,married,highSchool,no,554,yes,no,unknown,1,,0,unknown
432149714,no,29,may,40,42209446,41,female,unknown,single,highSchool,no,646,yes,no,unknown,2,,0,unknown
432173090,no,6,feb,11,42210378,52,male,services,married,highSchool,no,1351,yes,no,landline,3,,0,unknown
432181914,no,26,may,244,42211690,34,male,manager,married,uniGraduated,no,47,no,no,cellPhone,1,,0,unknown
432158505,no,22,jul,156,42212229,26,female,services,single,uniGraduated,no,238,yes,no,cellPhone,3,,0,unknown
432161658,no,6,aug,113,42213839,55,female,retired,married,secondarySchool,no,0,yes,no,cellPhone,4,,0,unknown
432153505,no,18,jun,59,42223420,58,male,retired,divorced,secondarySchool,no,97,no,no,unknown,1,,0,unknown
432172633,no,5,feb,33,42225975,55,female,retired,married,highSchool,no,529,yes,no,cellPhone,4,8.0,3,other
432168841,no,20,nov,96,42231272,30,female,manager,single,uniGraduated,no,4091,no,no,cellPhone,2,,0,unknown
432156829,no,14,jul,821,42233642,36,female,worker,married,highSchool,no,-128,no,yes,landline,3,,0,unknown
432179365,no,13,may,211,42236067,47,female,services,married,highSchool,no,-98,yes,yes,landline,1,,0,unknown
432156483,no,11,jul,965,42236810,58,male,houseWife,divorced,secondarySchool,no,0,no,no,cellPhone,2,,0,unknown
432162064,no,7,aug,111,42238182,30,female,technical,married,uniGraduated,no,0,no,no,cellPhone,5,,0,unknown
432156951,no,15,jul,133,42239338,42,male,manager,married,uniGraduated,no,0,yes,no,cellPhone,4,,0,unknown
432183889,yes,11,sep,260,42240187,38,male,unknown,single,uniGraduated,no,0,no,no,cellPhone,3,95.0,3,success
432145543,no,15,may,148,42246562,52,female,technical,divorced,secondarySchool,no,1500,no,no,unknown,3,,0,unknown
432149975,no,30,may,407,42246576,50,male,services,married,highSchool,no,992,yes,no,unknown,1,,0,unknown
432152878,no,16,jun,195,42247879,44,male,selfEmployed,married,highSchool,no,6553,no,no,unknown,2,,0,unknown
432171069,yes,30,jan,532,42248364,28,female,student,single,highSchool,no,69,no,no,cellPhone,2,,0,unknown
432151052,no,3,jun,281,42250678,23,male,worker,single,secondarySchool,no,8627,yes,no,unknown,1,,0,unknown
432166353,no,29,aug,60,42251046,30,female,technical,single,highSchool,no,124,no,no,cellPhone,4,,0,unknown
432174238,no,9,apr,236,42252229,32,male,administrative,married,highSchool,no,393,yes,no,cellPhone,1,330.0,1,failure
432142610,no,5,may,58,42252548,42,male,manager,divorced,uniGraduated,no,742,yes,no,unknown,3,,0,unknown
432176180,no,27,apr,66,42258143,54,male,administrative,married,highSchool,no,276,yes,yes,cellPhone,1,,0,unknown
432185593,no,8,mar,139,42259572,36,female,worker,married,unknown,no,444,no,no,cellPhone,6,279.0,2,failure
432166700,no,17,nov,508,42260140,53,male,services,married,highSchool,no,1364,no,no,cellPhone,1,115.0,1,failure
432173657,yes,11,mar,95,42260269,24,female,administrative,single,uniGraduated,no,-61,no,no,cellPhone,4,,0,unknown
432169309,yes,21,nov,1158,42261848,39,female,administrative,single,highSchool,no,2263,yes,yes,landline,9,,0,unknown
432144588,no,12,may,155,42262413,32,female,administrative,divorced,highSchool,yes,-18,yes,no,unknown,3,,0,unknown
432182148,no,1,jun,128,42263532,35,male,manager,single,uniGraduated,no,671,yes,no,cellPhone,1,83.0,1,success
432161665,no,6,aug,123,42263608,49,female,services,married,highSchool,no,153,no,no,cellPhone,4,,0,unknown
432180245,no,14,may,99,42265516,36,female,services,single,highSchool,no,-267,yes,no,cellPhone,7,352.0,1,failure
432175921,no,20,apr,32,42269536,40,female,manager,single,uniGraduated,no,759,yes,no,landline,2,266.0,5,failure
432162654,no,11,aug,246,42270579,53,male,manager,divorced,highSchool,no,112,no,yes,cellPhone,3,,0,unknown
432150263,yes,30,may,745,42272911,31,male,unemployed,divorced,secondarySchool,no,0,yes,no,unknown,12,,0,unknown
432152836,no,16,jun,182,42274066,40,female,services,married,highSchool,no,2346,no,no,unknown,3,,0,unknown
432159659,no,28,jul,201,42274852,50,female,administrative,single,highSchool,no,167,no,yes,cellPhone,3,,0,unknown
432179835,no,13,may,16,42276627,34,male,worker,married,highSchool,no,113,yes,no,cellPhone,2,,0,unknown
432178385,no,11,may,67,42278459,50,female,retired,married,uniGraduated,no,4,yes,yes,cellPhone,1,,0,unknown
432169668,no,21,nov,161,42278751,31,male,unemployed,married,uniGraduated,no,591,no,no,cellPhone,2,,0,unknown
432181999,no,26,may,129,42279024,34,female,manager,single,uniGraduated,no,2555,yes,no,cellPhone,2,,0,unknown
432165406,no,26,aug,111,42280194,33,male,manager,married,uniGraduated,no,544,no,yes,cellPhone,4,,0,unknown
432187479,no,27,oct,277,42280993,61,female,retired,married,highSchool,no,1058,no,no,cellPhone,1,92.0,5,success
432154526,no,20,jun,185,42281865,43,female,manager,married,secondarySchool,no,98,no,no,unknown,4,,0,unknown
432143072,no,6,may,631,42281871,60,female,retired,married,secondarySchool,no,364,yes,no,unknown,2,,0,unknown
432158044,no,21,jul,72,42282264,35,male,worker,married,highSchool,no,0,no,yes,cellPhone,4,,0,unknown
432164911,no,22,aug,129,42282908,45,female,technical,married,uniGraduated,no,12766,no,no,cellPhone,3,,0,unknown
432160282,no,30,jul,25,42283892,45,male,worker,married,highSchool,no,0,no,no,cellPhone,2,,0,unknown
432174339,no,13,apr,128,42284043,40,male,services,married,highSchool,no,1293,yes,no,cellPhone,3,,0,unknown
432157591,no,17,jul,395,42289360,45,female,manager,divorced,highSchool,no,0,no,no,cellPhone,3,,0,unknown
432178822,no,11,may,927,42291304,31,female,administrative,married,highSchool,no,1331,yes,no,cellPhone,2,,0,unknown
432168259,no,19,nov,559,42292478,52,male,selfEmployed,divorced,highSchool,no,1291,yes,no,cellPhone,1,169.0,2,failure
432176849,yes,5,may,400,42292740,41,male,unemployed,married,highSchool,no,0,yes,yes,cellPhone,1,,0,unknown
432157888,no,21,jul,165,42293175,36,male,entrepreneur,married,uniGraduated,no,99,yes,no,cellPhone,2,,0,unknown
432149531,no,29,may,135,42294176,55,female,manager,married,uniGraduated,no,505,yes,yes,unknown,2,,0,unknown
432177179,no,6,may,569,42295553,34,female,technical,divorced,highSchool,no,8,yes,no,cellPhone,2,,0,unknown
432183381,no,14,aug,182,42296183,58,male,retired,married,highSchool,no,1227,no,no,cellPhone,2,37.0,2,failure
432163273,no,13,aug,150,42297648,36,male,manager,single,uniGraduated,no,202,no,no,cellPhone,4,,0,unknown
432170953,no,29,jan,131,42298109,32,male,worker,married,highSchool,no,-460,yes,yes,cellPhone,2,206.0,6,other
432145048,no,13,may,273,42300085,58,male,administrative,married,highSchool,no,3635,no,no,unknown,2,,0,unknown
432176006,no,20,apr,250,42300256,33,female,technical,married,highSchool,no,6947,yes,no,cellPhone,2,,0,unknown
432182325,yes,3,jun,411,42301372,31,male,technical,single,uniGraduated,no,882,no,no,cellPhone,1,,0,unknown
432172497,no,4,feb,156,42303401,40,female,worker,single,highSchool,no,6915,yes,no,cellPhone,2,,0,unknown
432180018,no,14,may,8,42305652,34,female,worker,married,highSchool,no,2436,yes,no,cellPhone,7,,0,unknown
432156956,no,15,jul,377,42311505,57,female,administrative,married,highSchool,no,1275,no,yes,cellPhone,4,,0,unknown
432159491,no,28,jul,151,42313033,33,male,worker,married,highSchool,no,-77,yes,no,cellPhone,3,,0,unknown
432157671,no,18,jul,268,42318450,48,female,manager,married,uniGraduated,no,192,no,yes,cellPhone,1,,0,unknown
432149146,no,28,may,314,42321640,29,male,administrative,married,highSchool,no,-526,yes,no,unknown,2,,0,unknown
432155263,no,7,jul,92,42322896,28,male,administrative,single,highSchool,no,1507,no,no,cellPhone,1,,0,unknown
432183321,no,13,aug,138,42324963,26,female,student,single,highSchool,no,611,no,no,cellPhone,2,69.0,3,failure
432148811,no,27,may,256,42331210,36,male,services,single,highSchool,no,-330,yes,no,unknown,2,,0,unknown
432167076,no,17,nov,408,42331989,40,male,worker,married,highSchool,no,755,no,no,cellPhone,1,117.0,1,failure
432143572,no,8,may,238,42333037,27,male,student,single,highSchool,no,81,yes,no,unknown,1,,0,unknown
432158305,no,22,jul,422,42335233,29,female,technical,single,highSchool,no,-496,yes,yes,cellPhone,8,,0,unknown
432169613,no,21,nov,104,42336297,41,female,services,married,highSchool,no,1445,no,no,cellPhone,3,,0,unknown
432147977,no,23,may,40,42344124,52,female,worker,married,highSchool,no,3622,yes,yes,unknown,7,,0,unknown
432187097,yes,9,sep,202,42344397,28,male,manager,married,uniGraduated,no,12,yes,no,cellPhone,1,,0,unknown
432177614,no,7,may,162,42347913,41,male,technical,single,highSchool,no,32,yes,no,cellPhone,1,,0,unknown
432170230,no,28,jan,287,42349609,26,male,administrative,single,highSchool,no,52,no,no,cellPhone,1,,0,unknown
432149270,no,28,may,260,42349924,34,female,worker,married,highSchool,no,504,yes,no,unknown,2,,0,unknown
432152721,no,12,jun,168,42353344,41,female,worker,divorced,secondarySchool,no,1887,no,no,unknown,2,,0,unknown
432176206,no,29,apr,85,42356626,58,male,technical,married,highSchool,no,760,yes,no,cellPhone,7,,0,unknown
432164861,no,22,aug,361,42357656,31,female,manager,single,uniGraduated,no,47,no,no,cellPhone,4,,0,unknown
432147960,no,23,may,252,42363147,37,male,worker,married,highSchool,no,13849,yes,no,unknown,5,,0,unknown
432180156,no,14,may,154,42363532,53,female,manager,married,uniGraduated,no,261,yes,no,landline,2,336.0,2,failure
432185303,yes,9,feb,215,42366594,25,male,student,single,highSchool,no,125,no,no,cellPhone,1,92.0,2,success
432163504,no,14,aug,277,42370703,42,male,selfEmployed,married,highSchool,no,0,no,no,cellPhone,4,,0,unknown
432143878,no,8,may,8,42371207,41,female,manager,single,uniGraduated,no,572,yes,no,unknown,2,,0,unknown
432151415,no,5,jun,91,42373470,50,female,manager,married,uniGraduated,no,15442,no,no,unknown,1,,0,unknown
432151522,no,5,jun,170,42374273,46,male,technical,married,highSchool,no,792,no,no,unknown,2,,0,unknown
432147244,yes,21,may,412,42383777,30,female,worker,single,highSchool,yes,239,yes,no,unknown,1,,0,unknown
432172406,no,4,feb,379,42390278,54,male,worker,married,highSchool,no,688,yes,no,cellPhone,2,,0,unknown
432172363,no,4,feb,219,42393473,44,male,worker,divorced,highSchool,no,272,yes,no,cellPhone,4,205.0,2,failure
432181592,no,18,may,251,42393953,28,male,technical,single,highSchool,no,-16,yes,no,cellPhone,3,,0,unknown
432176832,no,5,may,48,42396057,53,female,technical,divorced,highSchool,no,258,yes,yes,cellPhone,2,,0,unknown
432186042,no,13,may,271,42396494,27,female,selfEmployed,single,uniGraduated,no,168,no,no,cellPhone,1,182.0,2,success
432161536,no,6,aug,157,42398350,31,male,selfEmployed,single,uniGraduated,no,84,no,no,cellPhone,4,,0,unknown
432173888,no,2,apr,285,42403896,45,male,manager,married,secondarySchool,no,4629,no,no,landline,2,,0,unknown
432167637,no,18,nov,217,42404430,37,female,manager,married,highSchool,no,676,no,no,landline,2,,0,unknown
432154600,no,23,jun,95,42408827,25,male,worker,single,highSchool,no,-350,yes,no,unknown,3,,0,unknown
432162633,no,11,aug,103,42409631,55,female,technical,single,highSchool,no,149,yes,no,cellPhone,15,,0,unknown
432159211,yes,25,jul,1422,42411712,28,female,technical,single,uniGraduated,no,1628,yes,no,cellPhone,2,,0,unknown
432177669,no,7,may,219,42413758,37,female,manager,married,uniGraduated,no,64,no,no,cellPhone,1,295.0,1,failure
432149149,no,28,may,146,42414178,47,female,worker,married,highSchool,no,578,yes,no,unknown,1,,0,unknown
432144360,no,9,may,71,42420288,50,male,services,married,highSchool,no,107,yes,no,unknown,4,,0,unknown
432164010,no,19,aug,281,42421359,57,male,technical,divorced,uniGraduated,no,114,no,no,cellPhone,2,,0,unknown
432170748,no,29,jan,273,42422354,51,female,manager,married,highSchool,no,873,no,no,cellPhone,1,,0,unknown
432175837,no,20,apr,90,42422616,30,female,technical,single,highSchool,no,8826,yes,no,cellPhone,3,151.0,3,other
432152722,no,12,jun,138,42423959,56,male,selfEmployed,married,highSchool,no,1113,no,no,unknown,1,,0,unknown
432181877,no,26,may,107,42428550,60,female,manager,married,uniGraduated,no,205,no,no,cellPhone,2,,0,unknown
432169586,no,21,nov,43,42429090,36,male,worker,married,highSchool,no,708,yes,no,landline,1,,0,unknown
432164576,no,21,aug,239,42430703,30,male,technical,single,uniGraduated,no,6619,yes,no,cellPhone,8,,0,unknown
432142423,no,5,may,211,42431457,44,female,worker,married,highSchool,no,582,no,yes,unknown,1,,0,unknown
432187459,no,26,oct,280,42443333,24,male,student,single,highSchool,no,1234,no,no,landline,2,97.0,3,success
432167339,no,18,nov,100,42443995,56,male,administrative,divorced,highSchool,no,0,no,no,cellPhone,1,154.0,2,failure
432155962,no,9,jul,219,42445707,35,male,worker,married,highSchool,no,-258,yes,no,cellPhone,1,,0,unknown
432178970,no,12,may,517,42447784,40,male,houseWife,divorced,highSchool,no,1194,yes,no,cellPhone,1,173.0,2,failure
432181898,no,26,may,217,42448609,25,male,student,single,highSchool,no,715,no,no,cellPhone,1,,0,unknown
432148146,no,26,may,273,42451028,58,female,technical,divorced,highSchool,no,0,yes,no,unknown,2,,0,unknown
432186293,yes,17,jun,169,42455637,49,male,technical,married,uniGraduated,no,1071,no,no,cellPhone,1,,0,unknown
432178643,no,11,may,74,42459957,32,female,selfEmployed,single,highSchool,no,-616,yes,no,cellPhone,1,,0,unknown
432148980,no,28,may,261,42460445,30,male,manager,single,uniGraduated,no,849,yes,no,unknown,6,,0,unknown
432146645,no,19,may,134,42460865,23,male,student,single,highSchool,no,405,yes,no,unknown,3,,0,unknown
432180294,no,14,may,164,42466853,29,female,manager,single,uniGraduated,no,-11,yes,no,cellPhone,2,,0,unknown
432151410,no,5,jun,90,42468573,57,male,worker,married,secondarySchool,no,60,no,no,unknown,1,,0,unknown
